ID;Nombre;Nombre Centro Control;Nombre Propietario;Nombre Coordinado;Número;Nemotecnico;Descripcion;Región;Provincia;Comuna;5.1 Barras por nivel de tensión y su respectiva capacidad térmica, en función de la T° ambiente y T° conductor (Tabla de Relación Corriente – Temperatura);5.2 Tipo de configuración (barra simple, barra doble, interruptor y medio, etc.);5.3 Equipos de transformación;5.4 Interruptores (especificar si corresponden a interruptores de paño de línea, seccionadores de barra, de transferencia, u otros);5.5 Desconectadores;5.6 Conexiones de puesta a tierra. Indicar si la subestación posee conexiones y sus ubicaciones;5.7 Equipos de medida;5.8 Equipos de sincronización;5.9 Equipos de comunicaciones;5.10 Sistemas de protección;5.11 Transformadores de medida (corriente y tensión);5.12 Pararrayos;5.13 Fecha de entrada en operación;Coordenada Este;Coordenada Norte;Zona o Huso [Ej: 18H-19J etc.];1 Diagrama unilineal, señalando capacidad nominal de equipos primarios  (*.dwg y *.pdf);2 Plano de planta y elevación de la subestación (*dwg y *. pdf);3 Plano de la malla de tierra: aérea y subterránea (*dwg y *.pdf);4 Diagramas unilineales de los servicios auxiliares de CA y CC (*.dwg y *.pdf);5 Disposición de equipos en sala de servicios generales.
704;S/E MACUL;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;30;SE030T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;PEÑALOLÉN;"ID830-BA S/E MACUL 110KV B1; ID831-BA S/E MACUL 110KV B2; ID833-BA S/E MACUL 12.5KV BP3; ID834-BA S/E MACUL 12KV BA3; ID835-BA S/E MACUL 12KV BP4; ID836-BA S/E MACUL 12KV BA4; ID837-BA S/E MACUL 20.4KV BP6";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1994 0:00:00;353758,67;6291481;19H;"Anexo1-DU-Funcional-SE Macul-110_12kV; 704-S/E MACUL_As Built";"Anexo2-Plano de planta y elevación-SE Macul-110_12kV; 704-S/E MACUL_As Built";"Anexo3-Plano de malla a tierra-SE Macul; 704-S/E MACUL_As Built";"Anexo4-DU-SSAA-CA;CC-SE Macul; 704-S/E MACUL_As Built";"Anexo5-Disposición de equipos SSG-SE Macul; 704-S/E MACUL_As Built"
705;S/E MAIPU;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;31;SE031T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;MAIPÚ;"838_BA SE MAIPU 110KV;839_BA SE MAIPU 110KV BP2;840_BA SE MAIPU 12KV BP1;841_BA SE MAIPU 12KV BP2;842_BA SE MAIPU 12KV BA1;844_BA SE MAIPU 12KV BP3 (BP4)";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;"3124_SP S/E MAIPU C1; 3125_SP S/E MAIPU C2; 3126_SP S/E MAIPU C3;3127_SP S/E MAIPU C4;3128_SP S/E MAIPU C5;3129_SP S/E MAIPU C6;3130_SP S/E MAIPU C7;3131_SP S/E MAIPU C8;3132_SP S/E MAIPU C9;3133_SP S/E MAIPU C10;3134_SP S/E MAIPU C11;3135_SP S/E MAIPU C12;3136_SP S/E MAIPU HT3;3137_SP S/E MAIPU CT1	3139_SP S/E MAIPU CT2	3141_SP S/E MAIPU CT3	3143_SP S/E MAIPU HT1;3144_SP S/E MAIPU HT1;3145_SP S/E MAIPU HT1";SI;SI;20090;339060,12;6290235,73;19H;705-SE Maipú;705-SE Maipú;705-SE Maipú;705-SE Maipú;705-SE Maipú
706;S/E MALLOCO;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;32;SE032T0054;;METROPOLITANA DE SANTIAGO;TALAGANTE;PEÑAFLOR;;DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_MALLOCO;SI;SI;01-01-2012 0:00:00;327605,18;6279587,12;19H;706-S/E MALLOCO_As Built;706-S/E MALLOCO_As Built;706-S/E MALLOCO_As Built;706-S/E MALLOCO_As Built;706-S/E MALLOCO_As Built
707;S/E MOVIL;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;93;SE093T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;ESTACIÓN CENTRAL;;OTRA;SI;SI;SI;SI;NO;NO;NO;Unilineales_MOVIL;SI;NO;01-01-1964 0:00:00;345054,43;6294335,54;19H;707-S/E MOVIL_As Built;707-S/E MOVIL_As Built;707-S/E MOVIL_As Built;707-S/E MOVIL_As Built;707-S/E MOVIL_As Built
708;S/E OCHAGAVIA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;33;SE033T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;PEDRO AGUIRRE CERDA;;DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_OCHAGAVIA;SI;SI;01-01-1974 0:00:00;345054,43;6294335,54;19H;"708-S/E OCHAGAVIA_As Built; Anexo1-DUF-SE Ochagavía-110_12kV";708-S/E OCHAGAVIA_As Built;708-S/E OCHAGAVIA_As Built;708-S/E OCHAGAVIA_As Built;708-S/E OCHAGAVIA_As Built
709;S/E PAJARITOS;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;34;SE034T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;MAIPÚ;"BA:ID859-BA S/E PAJARITOS 110KV BP1; BA:ID860-BA S/E PAJARITOS 110KV BP2; BA:ID861-BA S/E PAJARITOS 12KV BP1; BA:ID862-BA S/E PAJARITOS 12KV BP2; BA:ID863-BA S/E PAJARITOS 12KV BA1; BA:ID864-BA S/E PAJARITOS 12KV BA2; BA:ID865-BA S/E PAJARITOS 23KV BP3; BA:ID866-BA S/E PAJARITOS 23KV BA3; BA:ID867-BA S/E PAJARITOS 12KV BP4";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1983 0:00:00;337662,52;6292878,2;19H;"Anexo1-DU-Funcional-SE Pajaritos-110_23_12 kV; 709-S/E PAJARITOS_As Built; anexo1-duf-se_pajaritos-110_23-12kv - NUP 2657";"Anexo2-Plano de planta y elevación-SE Pajaritos-110_23_12 kV; 709-S/E PAJARITOS_As Built";"Anexo3-Plano de malla a tierra-SE Pajaritos; 709-S/E PAJARITOS_As Built";"ANEXO 4-DU-SSAA-CC_CA-PAJARITOS; 709-S/E PAJARITOS_As Built";709-S/E PAJARITOS_As Built
710;S/E PANAMERICANA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;35;SE035T0054;;METROPOLITANA DE SANTIAGO;MAIPO;SAN BERNARDO;;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;Unilineales_PANAMERICANA;SI;SI;01-08-1962 0:00:00;341109,13;6288616,62;19H;"710-S/E PANAMERICANA_As Built; Anexo 1 -DUF-SE Panamericana-110_12kV; anexo1-duf-se_panamericana-110_12kv_ NUP 3588";"710-S/E PANAMERICANA_As Built; Anexo 2-Plano de planta y elevación-SE Panamericana-110_12 kV";"710-S/E PANAMERICANA_As Built; Anexo 3-Plano de malla a tierra;aérea;subterránea-SE Panamericana";"710-S/E PANAMERICANA_As Built; Anexo 4-DU-SSAA-CA; CC-SE Panamericana";710-S/E PANAMERICANA_As Built
711;S/E POLPAICO (STM);SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;89;SE089T0054;;METROPOLITANA DE SANTIAGO;CHACABUCO;TILTIL;ID1241-BA S/E POLPAICO 23KV BP1;BARRA SIMPLE;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1964 0:00:00;329572,38;6334037,52;19H;711-S/E POLPAICO_As Built;711-S/E POLPAICO_As Built;711-S/E POLPAICO_As Built;711-S/E POLPAICO_As Built;711-S/E POLPAICO_As Built
712;S/E PUDAHUEL;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;36;SE036T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;CERRO NAVIA;Informe y Tabla de Capacidad Térmica Conductor;BARRA SIMPLE;SI;SI;Si;SI;SI;NO;NO;Unilineales_PUDAHUEL;SI;SI;01-01-1951 0:00:00;339237,9;6300672,34;19H;"ANEXO 1 DIGRAMA UNILINEAL; 712-S/E PUDAHUEL_As Built";ANEXO 2 PLANTA Y ELEVACIÓN;ANEXO 3 MALLA DE TIERRA;ANEXO 4 DU SSAA;ANEXO 5 DISPOSICIÓN EN SALA SSGG
713;S/E QUILICURA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;37;SE037T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;QUILICURA;"ID878-BA S/E QUILICURA 110KV BP1; ID879-BA S/E QUILICURA 110KV BP2; ID880-BA S/E QUILICURA 23KV BP1; ID881-BA S/E QUILICURA 23KV BA1; ID882-BA S/E QUILICURA 12KV BP2; ID883-BA S/E QUILICURA 12KV BP3; ID884-BA S/E QUILICURA 12KV BP4; ID885-BA S/E QUILICURA 12KV BA2; ID886-BA S/E QUILICURA 12KV BA4; ID887-BA S/E QUILICURA 12KV BA3";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-2002 0:00:00;341953;6306310,014;19H;anexo1-duf-se_quilicura-110_23_12kv _ NUP 3135;Anexo2-Planos de Planta y Elevacion-Quilicura-110_23_12kV;"Anexo3-Plano de Malla a Tierra; Subterránea-Quilicura";"Anexo4-DU-SSAA-CA;CC-Quilicura";Anexo5-Disposición de equipos SSG-Quilicura
714;S/E RECOLETA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;38;SE038T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;HUECHURABA;;DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_RECOLETA;SI;SI;01-01-1999 0:00:00;347546,42;6305108,38;19H;"Anexo1-DU-Funcional-Recoleta-110_12kV; anexo1-duf-se_recoleta-110_12kv - NUP 2715";Anexo 2 -Planos de Planta y elevación-SE Recoleta-110_12kV;Anexo 3 - Plano de Malla a Tierra -SE Recoleta;Anexo 4 -DU-Funcional-SSAA-CA-CC-SE Recoleta;Anexo 5 - Disposición de Equipos SG-SE Recoleta
715;S/E RENCA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;39;SE039T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;RENCA;"BA:ID895-BA S/E RENCA 110KV BP1; ID896-BA S/E RENCA 110KV BP2";BARRA SIMPLE;NO;SI;SI;SI;SI;NO;SI;SI;SI;NO;01-01-1994 0:00:00;342923,94;6301187,45;19H;"Anexo1-DU-Funcional-SE Renca-110 kV; 715-S/E RENCA_As Built; Anexo1-DUF-SE Renca-110kV - NUP 4072";Anexo2-Plano de planta y elevación-SE Renca-110 kV 715-S/E RENCA_As Built;"Anexo3-Plano de malla a tierra; subterranea-SE Renca; 715-S/E RENCA_As Built";715-S/E RENCA_As Built;715-S/E RENCA_As Built
716;S/E RUNGUE;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;88;SE088T0054;;METROPOLITANA DE SANTIAGO;CHACABUCO;TILTIL;"ID897-BA S/E RUNGUE 44KV BP1; ID899-BA S/E RUNGUE 23KV BP1";BARRA SIMPLE;SI;SI;SI;SI;SI;NO;NO;SI;SI;SI;01-01-1965 0:00:00;322687,37;6346150,01;19H;"Anexo 1-DU-Funcional-Rungue-44_23kV; 716-S/E RUNGUE_As Built";"Anexo 2_Plano de planta y elevación-Rungue-44_23kV; 716-S/E RUNGUE_As Built";"Anexo 3_Plano de malla a tierra-Rungue-44_23 kV; 716-S/E RUNGUE_As Built";"Anexo 4_DU-SSAA-CA;CC-Rungue-44_23kV; 716-S/E RUNGUE_As Built";no aplica
717;S/E SAN BERNARDO;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;40;SE040T0054;;METROPOLITANA DE SANTIAGO;MAIPO;SAN BERNARDO;"900 - BA S/E SAN BERNARDO 110KV BP1; 901 - BA S/E SAN BERNARDO 110KV BP2; 902 - BA S/E SAN BERNARDO 12KV BP1; 903 - BA S/E SAN BERNARDO 12KV BP2; 904 - BA S/E SAN BERNARDO 12KV BP3; 3069 - BA S/E SAN BERNARDO 12KV BP4; 3070 - BA S/E SAN BERNARDO 12KV BA";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1975 0:00:00;340654,19;6279790,29;19H;"Anexo 1-DU-Funcional-San Bernardo-110_12 kV.zip ; anexo1-duf-se_san_bernardo-110_12kv_NUP 2009; anexo1-duf-se_san_bernardo-110_12kv - NUP 825";Anexo2-Planos de Planta y Elevacion-San Bernardo-110_12kV;"Anexo3-Plano de Malla a Tierra; Subterránea-San Bernardo";"Anexo4-DU-SSAA-CA;CC-San Bernardo";Anexo5-Disposición de equipos SSG-San Bernardo
718;S/E SAN CRISTOBAL;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;41;SE041T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;RECOLETA;"909 - BA S/E SAN CRISTOBAL 110KV BP1 ; 910 - BA S/E SAN CRISTOBAL 110KV BP2 ; 911 - BA S/E SAN CRISTOBAL 12KV BP1 ; 912 - BA S/E SAN CRISTOBAL 12KV BA1 ; 913 - BA S/E SAN CRISTOBAL 12KV BP2 ; 914 - BA S/E SAN CRISTOBAL 12KV BA2 ; 915 - BA S/E SAN CRISTOBAL 13.2KV BP3 ; 916 - BA S/E SAN CRISTOBAL 12KV BA3 ; 917 - BA S/E SAN CRISTOBAL 12KV BP4 ; 1453 - BA S/E SAN CRISTOBAL 12KV BP5 ; 1454 - BA S/E SAN CRISTOBAL 12KV BA5";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;"3299 - SP S/E SAN CRISTOBAL CCE1 ; 3300 - SP S/E SAN CRISTOBAL CCE1 ; 3301 - SP S/E SAN CRISTOBAL CCE1 ; 3302 - SP S/E SAN CRISTOBAL CCE1 ; 3303 - SP S/E SAN CRISTOBAL CCE1 ; 3304 - SP S/E SAN CRISTOBAL CCE1 ; 3305 - SP S/E SAN CRISTOBAL CCE2 ; 3306 - SP S/E SAN CRISTOBAL CCE2 ; 3307 - SP S/E SAN CRISTOBAL CCE2 ; 3308 - SP S/E SAN CRISTOBAL CCE2 ; 3309 - SP S/E SAN CRISTOBAL CCE2 ; 3310 - SP S/E SAN CRISTOBAL CCE2 ; 3315 - SP S/E SAN CRISTOBAL CCE3 ; 3316 - SP S/E SAN CRISTOBAL HR1 ; 3317 - SP S/E SAN CRISTOBAL HR1 ; 3318 - SP S/E SAN CRISTOBAL HT3 ; 3319 - SP S/E SAN CRISTOBAL HR1 ; 3320 - SP S/E SAN CRISTOBAL HT4 ; 3321 - SP S/E SAN CRISTOBAL CT1 ; 3325 - SP S/E SAN CRISTOBAL CT2 ; 3328 - SP S/E SAN CRISTOBAL CT3 ; 3330 - SP S/E SAN CRISTOBAL CT4 ; 3331 - SP S/E SAN CRISTOBAL H1 ; 3332 - SP S/E SAN CRISTOBAL H1 ; 3334 - SP S/E SAN CRISTOBAL H2 ; 3335 - SP S/E SAN CRISTOBAL H2 ; 3339 - SP S/E SAN CRISTOBAL HT4 ; 3342 - SP S/E SAN CRISTOBAL HT4 ; 3343 - SP S/E SAN CRISTOBAL HT1 ; 3344 - SP S/E SAN CRISTOBAL HT1 ; 3345 - SP S/E SAN CRISTOBAL HT1 ; 3346 - SP S/E SAN CRISTOBAL HT2 ; 3347 - SP S/E SAN CRISTOBAL HT2 ; 3348 - SP S/E SAN CRISTOBAL HT2 ; 3349 - SP S/E SAN CRISTOBAL HT3 ; 3350 - SP S/E SAN CRISTOBAL HT3 ; 7202 - SP S/E SAN CRISTOBAL CT5 ; 7203 - SP S/E SAN CRISTOBAL HT5-S1 ; 7204 - SP S/E SAN CRISTOBAL HT5-S2 ; 9169 - SP S/E SAN CRISTOBAL CT5";SI;SI;01-01-1980 0:00:00;347592,79;6300139,33;19H;anexo1-duf-se_san_criatobal-110_12kv-NUP-2817.rar;718-S/E SAN CRISTOBAL_As Built;718-S/E SAN CRISTOBAL_As Built;718-S/E SAN CRISTOBAL_As Built;718-S/E SAN CRISTOBAL_As Built
719;S/E SAN JOAQUIN (STM);SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;42;SE042T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;SAN JOAQUÍN;"ID918-BA SE SAN JOAQUIN 110KV BP1; 919-BA SE SAN JOAQUIN 110KV BP2; 920-BA SE SAN JOAQUIN 12KV BP1; 921-BA SE SAN JOAQUIN 12KV BA1; 922-BA SE SAN JOAQUIN 12KV BP2; 923-BA SE SAN JOAQUIN 12KV BP3; 924-BA SE SAN JOAQUIN 12KV BP4; 925-BA SE SAN JOAQUIN 12KV BA2; 926-BA SE SAN JOAQUIN 12KV BA4; 927-BA SE SAN JOAQUIN 12KV BA3";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_SAN JOAQUIN (CHILECTRA);SI;SI;01-12-1984 0:00:00;348837,08;6293803,26;19H;"anexo1-du-se_san_joaquin-110_12kv - NUP 2778.zip; anexo1-duf-se_san_joaquin-110_12kv - NUP 3470";"719-S/E SAN JOAQUIN_As Built; Anexo 2-Plano de planta y elevación-SE San Joaquin-110_12kV";719-S/E SAN JOAQUIN_As Built;719-S/E SAN JOAQUIN_As Built;719-S/E SAN JOAQUIN_As Built
720;S/E SAN JOSE;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;43;SE043T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;LO PRADO;"ID929-BA S/E SAN JOSE 110KV B1;ID930-BA S/E SAN JOSE 110KV B2;ID931-BA S/E SAN JOSE 12KV BP1;ID932-BA S/E SAN JOSE 12KV BP2;ID933-BA S/E SAN JOSE 12.5KV BA1;ID934-BA S/E SAN JOSE 12KV BA2;ID936-BA S/E SAN JOSE 12KV BP4;ID937-BA S/E SAN JOSE 12KV BA4;ID2951-BA S/E SAN JOSE 12KV B3P;ID2952-BA S/E SAN JOSE 12KV B3A";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;Unilineales_SAN JOSE;SI;SI;01-01-1978 0:00:00;341266;6297870,014;19H;"Anexo 1-DU-Funcional-SE San Jose-110_12; ; 720-S/E SAN JOSE_As Built; anexo1-duf-se_san_jose-110_12kv_NUP 3593; 'anexo1-duf-se_san_jose-110_12kv - NUP 3587";"Anexo 2-Plano de planta y elevación - Subestación San Jose - 110_12; Unilineales_SAN JOSE";"Anexo 3-Plano de malla a tierra subterránea - Subestación San Jose; Unilineales_SAN JOSE";"Anexo 4-DU-SSAA-CA; CC-Subestación San Jose; Unilineales_SAN JOSE";Anexo 5-Disposicion de equipos SSG-Subestación San Jose
721;S/E SAN PABLO;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;44;SE044T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;PUDAHUEL;"ID938-BA S/E SAN PABLO 110KV BP1; ID939-BA S/E SAN PABLO 110KV BP2; ID940-BA S/E SAN PABLO 23KV BP1; ID942-BA S/E SAN PABLO 23KV BA1; ID941-BA S/E SAN PABLO 23KV BP2; ID943-BA S/E SAN PABLO 23KV BA2; ID3022-BA S/E SAN PABLO 23KV BP3; ID3023-BA S/E SAN PABLO 23KV BA";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1996 0:00:00;335310,44;6300032,47;19H;Anexo1-DUF-SE SAN PABLO-110_23kV - NUP 3121.;DISPOSICIÓN GENERAL EQUIPO ELÉCTRICO Y ELEVACIÓN;MALLA DE TIERRA;DIAGRAMAS ELEMENTALES DE C.A. Y C.C;DISPOSICIÓN GENERAL EQUIPO ELÉCTRICO Y ELEVACIÓN
722;S/E SANTA ELENA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;45;SE045T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;MACUL;"ID944-BA S/E SANTA ELENA 110KV BP1; ID945-BA S/E SANTA ELENA 110KV BP2; ID946-BA S/E SANTA ELENA 12KV BP1; ID947-A S/E SANTA ELENA 12KV BP2; ID948-BA S/E SANTA ELENA 12KV BA2; ID949-BA S/E SANTA ELENA 12KV BP3; ID950-BA S/E SANTA ELENA 12KV BA3; ID951-BA S/E SANTA ELENA 12KV BP4; ID952-BA S/E SANTA ELENA 12KV BA4";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-09-1974 0:00:00;350472;6294930,014;19H;"Anexo1-DUF-SE Santa Elena-110_12kV; anexo1-duf-se_santa_elena-110_12kv - NUP 3332";Unilineales_SANTA ELENA;Unilineales_SANTA ELENA;Unilineales_SANTA ELENA;722-S/E SANTA ELENA_As Built
723;S/E SANTA MARTA;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;46;SE046T0054;;METROPOLITANA DE SANTIAGO;TALAGANTE;TALAGANTE;"Barras 110 kV: ID953-BA S/E SANTA MARTA 110KV BP1; ID954-BA S/E SANTA MARTA 110KV BP2. Barras 23 kV: ID957-BA S/E SANTA MARTA 23KV BP3; ID960-BA S/E SANTA MARTA 23KV BA3. Barras 12 kV: ID955-BA S/E SANTA MARTA 12KV BP1; ID956-BA S/E SANTA MARTA 12KV BP2; ID958-BA S/E SANTA MARTA 12KV BA1; ID959-BA S/E SANTA MARTA 12KV BA2; ID4384-BA SE SANTA MARTA 23KV BP5; ID4385-BA SE SANTA MARTA 23KV BT5";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;DU-SANTA MARTA-110_23_12KV;SI;SI;01-01-1992 0:00:00;333476,89;6269534,11;19H;"DU-SANTA MARTA-110_23_12KV; 723-S/E SANTA MARTA_As Built";"Plano de planta y elevación_Santa Marta; 723-S/E SANTA MARTA_As Built; Anexo 2-Plano de planta y elevación-SE Santa Marta-110_23kV (NUP 3262)";"PLANOS DE MALLA DE TIERRA, AEREA Y SUBTERRÁNEA; 723-S/E SANTA MARTA_As Built; Anexo 3-Plano de malla a tierra-SE Santa Marta (NUP 3262)";"DIAGRAMAS UNILINEALES DE SERVICIOS AUXILIARES; 723-S/E SANTA MARTA_As Built; Anexo 4-DU-SSAA-CA; CC-SE Santa Marta (NUP 3262)";"Plano de planta y elevación_Santa Marta; 723-S/E SANTA MARTA_As Built; Anexo 5-Disposicion de equipos SSG-SE Santa Marta (NUP 3262)"
724;S/E SANTA RAQUEL;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;47;SE047T0054;;METROPOLITANA DE SANTIAGO;SANTIAGO;LA FLORIDA;"961 - BA S/E SANTA RAQUEL 110KV BP1; 962 - BA S/E SANTA RAQUEL 110KV BP2; 963 - BA S/E SANTA RAQUEL 12KV BP1; 964 - BA S/E SANTA RAQUEL 12.5KV BA1; 965 - BA S/E SANTA RAQUEL 12KV BP2; 966 - BA S/E SANTA RAQUEL 12KV BP4; 967 - BA S/E SANTA RAQUEL 20.4KV BP5; 2980 - BA S/E SANTA RAQUEL 12KV BP6";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1957 0:00:00;351141;6286590,014;19H;Anexo 1-DUF-SE Santa Raquel-110_12kV;Plano de Planta y elevación;Planos Malla de Tierra;D. Unilineal Serv. Auxiliares C.A./C.C.;Sala Servicios Generales
725;S/E SANTA ROSA SUR;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;SOCIEDAD TRANSMISORA METROPOLITANA II S.A.;48;SE048T0054;;METROPOLITANA DE SANTIAGO;CORDILLERA;PUENTE ALTO;"ID968-BA S/E SANTA ROSA SUR 110KV BP1; ID969-BA S/E SANTA ROSA SUR 110KV BP2; ID970-BA S/E SANTA ROSA SUR 12KV BP1; ID971-BA S/E SANTA ROSA SUR 12KV BP2; ID972-BA S/E SANTA ROSA SUR 12KV BA1; ID973-BA S/E SANTA ROSA SUR 12KV BA2; ID974-BA S/E SANTA ROSA SUR 12KV BP3; ID975-BA S/E SANTA ROSA SUR 12KV BA3; ID976-BA S/E SANTA ROSA SUR 12KV BP4; ID3066-BA S/E SANTA ROSA SUR 12KV BP6; ID3067-BA S/E SANTA ROSA SUR 12KV BA6";DOBLE BARRA;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;01-01-1970 0:00:00;351699,15;6283042,56;19H;Anexo 1-DU-Funcional-SE Santa Rosa Sur-110_12kV;"Anexo 2-Plano de planta y elevación-SE Santa Rosa Sur-110_12kV; Unilineales_SANTA ROSA (CHILECTRA)";"Anexo 3-Plano de malla a tierra; aérea; subterránea-SE Santa Rosa Sur";"Anexo 4-DU-SSAA-CA; CC-SE Santa Rosa Sur";"Anexo 5-Disposicion de equipos SSG-SE Santa Rosa Sur; Unilineales_SANTA ROSA (CHILECTRA)"
